0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.581345369071296414e+00
3.519171658034290218e+00
2.271989927495155825e+00
4.520180485208489252e+00
2.729243959434314082e+00
3.037400353839709854e+00
2.579725193138143968e+00
2.447023603809383996e+00
3.579976954898278940e+00
3.955745877274025712e+00
2.451759013643198593e+00
2.198109040307057338e+00
1.396044136125294877e+00
1.614937254103144371e+00
1.387714890741754248e+00
1.804774776218126542e+00
1.042808654196067497e+00
1.599593519194545177e+00
1.356995887128336742e+00
5.585357536030540748e-01
4.586766130363257310e-01
1.017219232869201795e+00
9.610524557070958540e-01
7.540859789298293148e-01
1.009097754513974099e+00
5.813774114771320667e-01
8.102723375621678770e-01
5.435622864952196487e-01
8.488513941879651803e-01
3.328178574870768180e-01
7.271797673060144129e-01
8.239475786240533228e-01
2.105898116847464419e-01
7.770293587271941416e-01
1.064549426555372991e+00
1.188682723980867051e+00
7.436126897082081522e-01
5.273264503193940689e-01
4.043754159473019194e-01
6.252399047984521507e-01
5.607993207009962511e-01
4.984374241059087995e-01
3.138937651835864706e-01
7.646325079362175092e-01
